Customer_ID,Gender,Age,City,Product_Category,Product_ID,Price,Quantity,Purchase_Date,Payment_Method,Browsing_Time_mins,Cart_Abandonment_Flag,Discount_Applied,Loyalty_Points_Earned
CUST1897,Female,44,Mumbai,Home Decor,PROD679,909.5,2,2023-08-17,Cash on Delivery,27.91,1,47.45,485
CUST1898,Female,22,Hyderabad,Beauty,PROD221,4708.51,5,2023-03-26,Debit Card,29.38,0,21.07,205
CUST1899,Male,42,Delhi,Apparel,PROD132,2731.92,2,2023-08-13,Credit Card,21.44,0,28.14,244
CUST1900,Male,55,Mumbai,Home Decor,PROD406,1297.05,1,2023-09-05,Debit Card,3.69,0,36.94,208
CUST1901,Male,29,Chennai,Accessories,PROD642,2173.43,2,2023-10-08,Cash on Delivery,38.75,0,23.16,496
CUST1902,Female,38,Hyderabad,Accessories,PROD640,1944.96,4,2023-11-10,Cash on Delivery,29.48,1,30.22,438
CUST1903,Female,33,Chennai,Home Decor,PROD783,1502.27,4,2023-05-08,Net Banking,53.46,1,14.94,445
CUST1904,Male,56,Chennai,Apparel,PROD656,3420.85,4,2023-11-26,Credit Card,39.52,0,14.41,180
CUST1905,Male,24,Chennai,Apparel,PROD342,3931.56,3,2023-03-27,Net Banking,37.39,0,32.7,413
CUST1906,Male,53,Hyderabad,Footwear,PROD682,1922.27,2,2023-11-02,Net Banking,29.14,0,21.13,365
CUST1907,Female,36,Delhi,Footwear,PROD899,4117.89,4,2023-09-01,Net Banking,53.87,1,14.93,237
CUST1908,Male,32,Delhi,Accessories,PROD428,1993.45,2,2023-05-05,Net Banking,33.32,0,32.69,421
CUST1909,Female,50,Hyderabad,Apparel,PROD719,1569.73,1,2023-05-11,Net Banking,51.22,1,41.31,454
CUST1910,Male,31,Hyderabad,Footwear,PROD667,2593.38,3,2023-01-01,Cash on Delivery,36.69,1,49.85,48
CUST1911,Male,36,Bangalore,Apparel,PROD600,3754.32,1,2023-12-17,Debit Card,40.51,1,20.24,35
CUST1912,Female,27,Hyderabad,Accessories,PROD553,4798.55,2,2023-10-18,UPI,18.01,0,46.07,241
CUST1913,Male,43,Mumbai,Home Decor,PROD652,1703.4,3,2023-03-15,Net Banking,44.49,0,28.33,276
CUST1914,Male,59,Chennai,Beauty,PROD680,2000.77,5,2023-12-01,Credit Card,55.55,1,7.08,101
CUST1915,Female,21,Delhi,Accessories,PROD462,3798.04,4,2023-05-30,Cash on Delivery,39.15,1,29.36,390
CUST1916,Female,38,Chennai,Apparel,PROD248,2365.39,4,2023-03-16,Net Banking,4.57,1,33.8,176
CUST1917,Female,56,Mumbai,Beauty,PROD732,1465.08,4,2023-07-06,UPI,37.77,0,28.33,333
CUST1918,Male,40,Bangalore,Home Decor,PROD917,4704.95,5,2023-12-06,Credit Card,2.85,0,10.47,97
CUST1919,Female,45,Bangalore,Beauty,PROD423,934.97,5,2023-12-05,UPI,37.28,0,48.22,198
CUST1920,Male,38,Delhi,Footwear,PROD686,1577.06,2,2023-03-07,Cash on Delivery,55.87,1,6.52,246
CUST1921,Female,52,Hyderabad,Home Decor,PROD197,4988.33,3,2023-08-08,Net Banking,39.77,0,46.59,373
CUST1922,Male,25,Bangalore,Home Decor,PROD832,757.72,5,2023-08-05,Credit Card,28.52,1,43.01,284
CUST1923,Female,25,Chennai,Accessories,PROD423,4665.48,4,2023-12-18,Credit Card,29.94,0,11.7,284
CUST1924,Male,39,Mumbai,Footwear,PROD793,3696.62,2,2023-11-10,UPI,42.55,1,44.34,272
CUST1925,Male,26,Mumbai,Footwear,PROD926,4469.92,1,2023-02-22,Net Banking,38.27,0,2.26,57
CUST1926,Male,27,Hyderabad,Apparel,PROD555,2862.68,2,2023-01-06,Credit Card,24.4,1,41.98,296
CUST1927,Female,46,Hyderabad,Footwear,PROD282,3210.5,4,2023-01-25,Cash on Delivery,37.69,1,16.11,140
CUST1928,Male,54,Chennai,Footwear,PROD751,1646.28,1,2023-09-23,Credit Card,46.1,0,42.73,309
CUST1929,Male,23,Hyderabad,Home Decor,PROD931,3870.75,2,2023-11-06,Credit Card,16.01,0,48.82,92
CUST1930,Male,38,Delhi,Accessories,PROD839,3689.13,3,2023-01-03,Debit Card,17.13,0,4.96,412
CUST1931,Female,45,Hyderabad,Home Decor,PROD649,2880.48,1,2023-12-08,Debit Card,4.03,0,0.38,412
CUST1932,Female,21,Hyderabad,Apparel,PROD652,3002.47,3,2023-10-12,UPI,39.1,0,9.29,467
CUST1933,Female,22,Mumbai,Home Decor,PROD758,1721.81,2,2023-05-09,Cash on Delivery,44.26,1,38.11,384
CUST1934,Male,60,Hyderabad,Accessories,PROD551,2502.54,2,2023-06-20,Net Banking,37.09,0,18.61,225
CUST1935,Male,38,Chennai,Apparel,PROD368,2695.53,1,2023-03-30,Net Banking,50.05,1,38.13,237
CUST1936,Female,33,Hyderabad,Home Decor,PROD297,1702.22,5,2023-09-04,Net Banking,1.67,0,13.61,262
CUST1937,Female,46,Hyderabad,Apparel,PROD959,3317.07,2,2023-09-03,Debit Card,29.8,0,40.38,170
CUST1938,Male,43,Mumbai,Home Decor,PROD231,1999.11,1,2023-05-11,Cash on Delivery,55.38,0,43.37,492
CUST1939,Male,57,Hyderabad,Accessories,PROD162,2681.17,3,2023-05-17,Credit Card,13.11,1,14.37,371
CUST1940,Female,33,Bangalore,Beauty,PROD505,4771.66,1,2023-04-18,UPI,6.15,1,35.84,75
CUST1941,Male,47,Bangalore,Home Decor,PROD368,2410.69,3,2023-05-20,Net Banking,53.66,1,15.04,177
CUST1942,Male,39,Delhi,Apparel,PROD565,1459.7,3,2023-06-02,UPI,21.5,1,31.35,436
CUST1943,Female,21,Mumbai,Apparel,PROD348,2390.68,4,2023-08-24,Net Banking,22.03,0,6.08,381
CUST1944,Female,58,Bangalore,Apparel,PROD700,3087.71,4,2023-03-25,Credit Card,17.68,0,7.49,453
CUST1945,Female,49,Bangalore,Beauty,PROD126,4318.64,5,2023-07-27,Credit Card,53.27,0,5.07,218
CUST1946,Male,59,Chennai,Beauty,PROD453,3193.41,5,2023-03-15,Credit Card,29.0,1,4.27,211
CUST1947,Female,41,Bangalore,Home Decor,PROD844,2798.01,1,2023-04-21,Net Banking,17.15,0,33.29,343
CUST1948,Female,26,Delhi,Beauty,PROD332,2544.49,3,2023-03-15,Debit Card,46.69,1,28.47,300
CUST1949,Female,41,Chennai,Accessories,PROD113,1249.53,1,2023-04-08,Credit Card,19.38,1,44.4,177
CUST1950,Male,20,Hyderabad,Footwear,PROD565,4930.46,2,2023-07-10,Net Banking,20.47,1,44.16,85
CUST1951,Female,27,Mumbai,Footwear,PROD624,4285.04,3,2023-09-05,Debit Card,40.8,0,38.82,28
CUST1952,Female,53,Delhi,Footwear,PROD530,4158.42,4,2023-01-21,UPI,13.9,0,18.1,85
CUST1953,Female,32,Chennai,Home Decor,PROD942,4121.13,2,2023-07-12,Cash on Delivery,41.25,0,5.64,462
CUST1954,Female,30,Delhi,Beauty,PROD902,1168.17,3,2023-12-19,Cash on Delivery,50.11,0,1.74,250
CUST1955,Female,55,Bangalore,Home Decor,PROD146,2567.56,1,2023-03-24,Debit Card,36.79,0,46.12,27
CUST1956,Male,27,Mumbai,Home Decor,PROD895,2619.63,4,2023-03-08,Debit Card,46.09,1,27.77,48
CUST1957,Male,55,Bangalore,Accessories,PROD137,2201.93,2,2023-10-10,Credit Card,30.9,1,17.4,267
CUST1958,Male,57,Delhi,Home Decor,PROD578,2312.97,1,2023-04-09,Debit Card,29.01,1,39.17,444
CUST1959,Female,55,Mumbai,Home Decor,PROD831,1170.62,2,2023-11-26,Credit Card,55.43,0,28.05,246
CUST1960,Male,54,Delhi,Footwear,PROD769,2970.96,5,2023-11-25,UPI,6.98,0,47.26,409
CUST1961,Female,34,Bangalore,Apparel,PROD152,4344.22,5,2023-05-03,Debit Card,51.44,0,27.96,34
CUST1962,Female,27,Mumbai,Home Decor,PROD112,3204.98,3,2023-10-18,UPI,23.15,1,49.51,83
CUST1963,Female,30,Delhi,Apparel,PROD626,2715.31,1,2023-09-19,Debit Card,8.32,1,46.96,384
CUST1964,Male,35,Chennai,Home Decor,PROD225,2047.99,5,2023-05-27,Debit Card,54.52,0,26.03,27
CUST1965,Female,45,Hyderabad,Apparel,PROD912,1438.34,3,2023-09-05,Net Banking,43.97,1,6.6,215
CUST1966,Female,32,Bangalore,Home Decor,PROD270,3883.36,5,2023-01-31,UPI,16.21,0,42.0,371
CUST1967,Female,54,Chennai,Footwear,PROD814,969.61,2,2023-10-19,Credit Card,30.73,1,35.75,336
CUST1968,Male,46,Chennai,Apparel,PROD956,3217.5,4,2023-09-17,Cash on Delivery,8.15,0,40.1,211
CUST1969,Female,40,Hyderabad,Footwear,PROD320,4278.02,5,2023-01-12,Credit Card,4.58,0,4.06,63
CUST1970,Male,48,Chennai,Apparel,PROD604,3585.52,1,2023-04-17,Credit Card,35.97,1,15.09,120
CUST1971,Male,58,Bangalore,Apparel,PROD932,2742.75,4,2023-10-04,Net Banking,43.23,1,36.79,294
CUST1972,Female,27,Hyderabad,Footwear,PROD229,501.15,3,2023-02-19,Debit Card,40.39,0,0.23,366
CUST1973,Female,52,Hyderabad,Apparel,PROD674,2412.95,5,2023-02-25,UPI,14.21,1,7.88,239
CUST1974,Female,39,Mumbai,Footwear,PROD157,2810.26,3,2023-01-16,Net Banking,14.03,1,26.54,195
CUST1975,Female,49,Bangalore,Beauty,PROD573,4876.46,1,2023-05-21,Credit Card,29.69,1,17.43,440
CUST1976,Male,46,Chennai,Accessories,PROD446,1091.67,4,2023-02-07,Cash on Delivery,19.83,1,3.67,249
CUST1977,Male,40,Mumbai,Home Decor,PROD840,4605.15,5,2023-12-04,Net Banking,52.09,1,15.58,371
CUST1978,Male,50,Mumbai,Apparel,PROD810,4526.62,1,2023-02-24,UPI,22.42,0,9.86,320
CUST1979,Male,55,Mumbai,Footwear,PROD617,4893.08,1,2023-05-23,Credit Card,9.61,0,39.88,96
CUST1980,Male,28,Delhi,Apparel,PROD759,2430.64,1,2023-12-09,Cash on Delivery,45.21,0,30.4,354
CUST1981,Male,49,Delhi,Accessories,PROD483,3951.62,5,2023-08-25,Cash on Delivery,2.14,1,2.76,84
CUST1982,Male,54,Mumbai,Apparel,PROD429,1212.87,1,2023-05-24,UPI,56.57,0,39.75,76
CUST1983,Male,19,Delhi,Footwear,PROD661,4874.58,4,2023-12-02,Net Banking,32.85,0,38.71,125
CUST1984,Male,43,Delhi,Beauty,PROD858,2972.94,3,2023-12-20,Net Banking,51.52,0,30.18,499
CUST1985,Male,37,Delhi,Footwear,PROD438,2598.27,3,2023-12-08,UPI,43.01,0,22.39,289
CUST1986,Female,48,Delhi,Home Decor,PROD791,1581.42,4,2023-12-05,Debit Card,39.96,0,33.95,246
CUST1987,Male,35,Hyderabad,Footwear,PROD979,2636.16,5,2023-12-01,Net Banking,57.41,0,38.87,101
CUST1988,Female,38,Chennai,Home Decor,PROD351,3484.36,3,2023-04-30,Cash on Delivery,59.54,0,42.69,133
CUST1989,Female,53,Bangalore,Footwear,PROD897,2436.62,5,2023-07-14,Debit Card,5.79,1,24.88,373
CUST1990,Male,58,Delhi,Accessories,PROD170,1611.43,2,2023-11-14,UPI,23.52,1,1.48,123
CUST1991,Male,28,Bangalore,Beauty,PROD942,641.88,2,2023-04-07,Credit Card,45.64,1,41.02,12
CUST1992,Male,51,Delhi,Home Decor,PROD326,967.91,1,2023-08-22,Credit Card,39.84,1,6.05,182
CUST1993,Female,20,Hyderabad,Apparel,PROD558,4593.55,1,2023-04-21,UPI,41.27,1,40.45,120
CUST1994,Male,34,Hyderabad,Beauty,PROD144,2499.19,5,2023-04-14,Debit Card,46.99,1,42.62,166
CUST1995,Male,20,Hyderabad,Beauty,PROD943,3679.07,4,2023-12-17,Debit Card,55.87,0,40.5,306
CUST1996,Female,41,Chennai,Home Decor,PROD126,4198.28,5,2023-09-16,Debit Card,8.8,1,29.99,446
CUST1997,Female,31,Hyderabad,Footwear,PROD408,4780.04,3,2023-08-14,UPI,43.68,1,45.7,290
CUST1998,Male,32,Chennai,Home Decor,PROD780,4457.05,1,2023-04-17,Credit Card,49.38,0,28.71,3
CUST1999,Female,23,Chennai,Apparel,PROD974,4416.22,4,2023-12-15,UPI,21.33,0,17.69,495
CUST2000,Female,60,Mumbai,Accessories,PROD438,780.67,5,2023-09-25,Credit Card,12.54,1,39.62,314
CUST2001,Male,55,Chennai,Beauty,PROD689,3546.15,2,2023-01-13,UPI,39.34,0,13.44,109
CUST2002,Male,47,Mumbai,Accessories,PROD350,4950.89,1,2023-04-25,Credit Card,48.68,0,15.21,121
CUST2003,Female,30,Mumbai,Footwear,PROD271,3285.97,5,2023-08-10,Debit Card,8.63,1,32.46,85
CUST2004,Male,34,Chennai,Footwear,PROD145,4791.88,1,2023-02-05,Credit Card,59.95,1,7.94,314
CUST2005,Male,36,Bangalore,Footwear,PROD249,3555.34,4,2023-03-15,UPI,41.87,0,28.68,161
CUST2006,Male,46,Chennai,Beauty,PROD367,4113.57,1,2023-01-29,Debit Card,6.96,1,16.03,298
CUST2007,Male,18,Delhi,Apparel,PROD179,2563.88,3,2023-08-01,Cash on Delivery,49.12,1,2.94,75
CUST2008,Female,44,Delhi,Footwear,PROD146,4297.56,4,2023-04-23,Credit Card,42.73,0,36.37,366
CUST2009,Male,31,Hyderabad,Apparel,PROD903,3684.69,2,2023-05-12,Credit Card,2.96,1,15.68,105
CUST2010,Female,52,Chennai,Footwear,PROD960,688.36,3,2023-05-08,Debit Card,38.53,1,5.72,431
CUST2011,Male,23,Chennai,Footwear,PROD306,4294.36,4,2023-11-23,Cash on Delivery,7.47,1,41.53,250
CUST2012,Female,44,Chennai,Apparel,PROD897,3950.42,3,2023-06-06,Debit Card,51.73,1,15.91,466
CUST2013,Female,36,Delhi,Accessories,PROD617,4517.15,1,2023-07-26,Cash on Delivery,48.96,1,8.07,311
CUST2014,Male,28,Chennai,Accessories,PROD173,1341.18,1,2023-07-21,Credit Card,30.6,0,27.28,22
CUST2015,Male,53,Delhi,Footwear,PROD745,4470.54,2,2023-10-26,Cash on Delivery,5.61,1,19.5,92
CUST2016,Male,38,Delhi,Beauty,PROD403,2761.71,3,2023-04-10,Cash on Delivery,27.04,0,14.38,30
CUST2017,Female,55,Chennai,Apparel,PROD789,1714.24,2,2023-10-16,Debit Card,24.68,0,1.9,491
CUST2018,Female,52,Delhi,Apparel,PROD806,4292.18,4,2023-08-24,Cash on Delivery,22.19,0,7.4,106
CUST2019,Male,60,Chennai,Accessories,PROD565,4942.82,1,2023-12-02,Debit Card,58.89,1,9.23,452
CUST2020,Female,47,Delhi,Accessories,PROD468,885.35,5,2023-06-09,Net Banking,7.79,0,5.07,374
CUST2021,Male,52,Bangalore,Beauty,PROD566,1272.51,4,2023-11-13,Credit Card,42.27,1,6.64,88
CUST2022,Female,18,Delhi,Footwear,PROD582,1251.22,1,2023-04-20,UPI,19.23,1,48.92,354
CUST2023,Male,55,Hyderabad,Home Decor,PROD262,4688.24,4,2023-07-04,Debit Card,24.92,0,48.91,469
CUST2024,Female,52,Mumbai,Home Decor,PROD284,4423.72,1,2023-02-14,Debit Card,53.03,0,15.34,172
CUST2025,Female,55,Chennai,Home Decor,PROD918,2409.88,4,2023-07-27,Debit Card,27.33,0,41.72,120
CUST2026,Male,24,Mumbai,Home Decor,PROD898,530.99,3,2023-01-10,Net Banking,30.08,1,18.92,231
CUST2027,Female,22,Chennai,Apparel,PROD994,1709.83,3,2023-10-30,Cash on Delivery,49.43,0,46.11,214
CUST2028,Male,51,Bangalore,Home Decor,PROD160,1796.43,4,2023-09-07,Debit Card,12.51,0,27.3,413
CUST2029,Male,43,Mumbai,Home Decor,PROD735,677.9,1,2023-06-02,Credit Card,49.52,0,18.99,318
CUST2030,Female,39,Mumbai,Home Decor,PROD501,3423.2,5,2023-05-11,Net Banking,44.99,0,44.06,234
CUST2031,Female,55,Chennai,Beauty,PROD467,2161.68,1,2023-10-30,UPI,8.35,1,47.72,173
CUST2032,Female,19,Delhi,Apparel,PROD658,937.12,2,2023-07-15,Debit Card,19.35,1,0.27,236
CUST2033,Female,39,Delhi,Accessories,PROD334,3761.13,3,2023-06-04,Debit Card,44.16,1,41.35,61
CUST2034,Male,59,Bangalore,Accessories,PROD710,2509.26,3,2023-09-20,Credit Card,52.34,0,6.55,371
CUST2035,Male,36,Hyderabad,Apparel,PROD346,2976.15,1,2023-06-24,UPI,15.43,0,16.83,385
CUST2036,Female,58,Delhi,Home Decor,PROD528,2715.62,1,2023-05-03,UPI,46.02,1,19.27,92
CUST2037,Male,56,Delhi,Home Decor,PROD658,2188.31,2,2023-08-18,Net Banking,25.28,1,11.45,311
CUST2038,Male,59,Bangalore,Beauty,PROD755,4161.89,4,2023-10-16,Net Banking,45.03,1,26.31,64
CUST2039,Male,33,Mumbai,Apparel,PROD105,3882.24,1,2023-04-15,Credit Card,26.32,1,31.99,395
CUST2040,Female,43,Chennai,Accessories,PROD117,2979.85,4,2023-07-14,Cash on Delivery,19.8,1,40.38,75
CUST2041,Male,48,Delhi,Accessories,PROD722,2865.28,1,2023-12-13,Credit Card,40.06,1,17.79,82
CUST2042,Female,42,Hyderabad,Accessories,PROD458,4437.5,2,2023-12-10,Credit Card,6.04,0,33.25,187
CUST2043,Female,56,Mumbai,Home Decor,PROD619,1866.27,3,2023-11-09,UPI,28.26,0,12.65,101
CUST2044,Male,35,Delhi,Beauty,PROD752,3711.37,4,2023-04-11,Debit Card,50.37,0,9.4,86
CUST2045,Female,20,Mumbai,Accessories,PROD352,4406.78,1,2023-08-10,Credit Card,48.63,0,13.34,491
CUST2046,Male,47,Chennai,Apparel,PROD231,3421.26,5,2023-11-19,Debit Card,14.96,1,11.91,186
CUST2047,Female,54,Hyderabad,Footwear,PROD331,4241.14,5,2023-09-05,Debit Card,40.72,1,19.76,327
CUST2048,Male,56,Mumbai,Home Decor,PROD165,1645.77,2,2023-02-15,UPI,45.49,0,29.49,154
CUST2049,Male,49,Hyderabad,Apparel,PROD568,4470.52,3,2023-12-11,Credit Card,2.1,1,33.84,151
CUST2050,Male,46,Bangalore,Home Decor,PROD459,2474.93,5,2023-11-10,UPI,36.09,0,9.09,233
CUST2051,Female,29,Delhi,Accessories,PROD996,4965.43,4,2023-12-09,Net Banking,5.14,0,38.12,364
CUST2052,Female,20,Mumbai,Accessories,PROD434,1922.2,4,2023-03-29,Net Banking,44.03,1,36.75,461
CUST2053,Male,31,Mumbai,Home Decor,PROD392,1499.59,5,2023-06-21,Cash on Delivery,36.42,0,35.11,248
CUST2054,Female,57,Hyderabad,Accessories,PROD468,3345.82,2,2023-04-16,Cash on Delivery,47.97,1,10.14,475
CUST2055,Male,29,Bangalore,Home Decor,PROD144,591.54,4,2023-08-28,Credit Card,40.26,0,20.9,37
CUST2056,Female,24,Mumbai,Home Decor,PROD506,1853.73,4,2023-08-21,Net Banking,35.28,1,12.96,217
CUST2057,Female,26,Delhi,Accessories,PROD859,868.8,2,2023-02-18,Debit Card,32.19,0,23.47,272
CUST2058,Male,55,Delhi,Accessories,PROD535,766.56,3,2023-10-04,Debit Card,3.38,1,43.59,34
CUST2059,Male,58,Bangalore,Footwear,PROD150,2557.04,5,2023-06-08,Credit Card,15.51,1,24.4,454
CUST2060,Female,57,Chennai,Beauty,PROD556,1064.12,4,2023-03-23,Net Banking,47.21,0,9.25,360
CUST2061,Male,46,Chennai,Accessories,PROD223,822.79,4,2023-04-23,Cash on Delivery,57.75,1,44.52,442
CUST2062,Female,30,Hyderabad,Accessories,PROD586,3484.87,1,2023-12-13,Cash on Delivery,28.7,1,14.72,82
CUST2063,Male,37,Delhi,Accessories,PROD885,1927.77,5,2023-11-28,Cash on Delivery,52.63,0,38.25,238
CUST2064,Male,41,Chennai,Accessories,PROD358,786.9,1,2023-02-04,Cash on Delivery,10.46,0,46.1,92
CUST2065,Male,38,Chennai,Home Decor,PROD945,3987.44,1,2023-12-11,Debit Card,56.51,0,33.84,448
CUST2066,Female,27,Chennai,Apparel,PROD918,4893.02,1,2023-09-04,Debit Card,29.68,1,14.44,54
CUST2067,Female,42,Delhi,Footwear,PROD619,1958.44,2,2023-04-29,Cash on Delivery,18.09,1,41.65,105
CUST2068,Male,32,Chennai,Beauty,PROD309,2178.25,3,2023-09-12,UPI,5.13,0,45.32,232
CUST2069,Female,47,Hyderabad,Accessories,PROD455,4048.98,4,2023-06-16,Credit Card,22.6,0,32.19,49
CUST2070,Female,35,Delhi,Beauty,PROD513,1869.97,2,2023-08-30,UPI,16.23,0,40.05,296
CUST2071,Male,57,Mumbai,Home Decor,PROD360,4907.29,2,2023-12-01,UPI,13.3,0,39.14,407
CUST2072,Female,23,Delhi,Home Decor,PROD389,4930.11,3,2023-11-11,Net Banking,38.5,1,43.19,414
CUST2073,Female,18,Chennai,Accessories,PROD598,4439.34,5,2023-11-29,Cash on Delivery,14.44,1,34.59,404
CUST2074,Female,28,Bangalore,Home Decor,PROD460,2799.86,4,2023-03-06,Credit Card,6.48,1,49.21,277
CUST2075,Male,22,Chennai,Apparel,PROD602,4074.03,3,2023-06-14,Credit Card,47.12,0,39.31,444
CUST2076,Female,30,Delhi,Accessories,PROD442,2076.58,3,2023-07-14,Credit Card,11.17,1,22.06,187
CUST2077,Male,18,Bangalore,Footwear,PROD974,4620.14,4,2023-06-06,UPI,31.96,0,39.77,308
CUST2078,Male,44,Chennai,Home Decor,PROD306,4491.96,5,2023-12-02,Net Banking,2.31,0,47.32,126
CUST2079,Male,39,Mumbai,Beauty,PROD136,4546.97,2,2023-05-17,Cash on Delivery,30.65,0,6.08,248
CUST2080,Male,54,Delhi,Footwear,PROD673,2715.85,5,2023-01-24,Debit Card,17.32,1,6.38,170
CUST2081,Female,25,Mumbai,Apparel,PROD620,4859.56,4,2023-08-14,UPI,48.41,1,30.68,308
CUST2082,Male,29,Mumbai,Home Decor,PROD861,4297.27,2,2023-06-26,UPI,39.16,0,2.53,311
CUST2083,Male,47,Delhi,Apparel,PROD123,2558.01,2,2023-09-09,Debit Card,44.14,1,5.87,228
CUST2084,Male,20,Chennai,Accessories,PROD805,4182.99,1,2023-09-18,Cash on Delivery,9.09,0,28.44,354
CUST2085,Female,26,Delhi,Accessories,PROD325,2883.14,1,2023-10-01,Credit Card,3.11,0,3.44,117
CUST2086,Male,40,Chennai,Beauty,PROD583,3734.16,1,2023-03-24,Debit Card,48.8,0,27.73,109
CUST2087,Female,54,Mumbai,Home Decor,PROD267,2248.31,5,2023-05-12,Credit Card,52.7,0,37.42,281
CUST2088,Female,43,Bangalore,Apparel,PROD978,777.92,3,2023-12-23,Credit Card,42.83,1,20.94,327
CUST2089,Female,54,Chennai,Accessories,PROD398,4310.39,3,2023-12-08,Cash on Delivery,32.96,0,24.99,327
CUST2090,Male,42,Delhi,Home Decor,PROD611,3381.28,4,2023-09-20,Debit Card,10.03,0,44.32,31
CUST2091,Female,28,Delhi,Home Decor,PROD652,1995.34,2,2023-05-05,Net Banking,49.98,1,27.01,312
CUST2092,Female,36,Chennai,Home Decor,PROD882,1771.27,2,2023-08-21,Debit Card,23.36,1,43.23,425
CUST2093,Female,23,Chennai,Beauty,PROD185,1696.64,4,2023-12-22,Debit Card,46.65,0,12.6,136
CUST2094,Female,30,Mumbai,Apparel,PROD423,2571.58,2,2023-12-05,Credit Card,15.12,1,39.92,471
CUST2095,Male,29,Chennai,Home Decor,PROD989,2760.68,4,2023-06-17,UPI,9.45,1,45.2,373
CUST2096,Female,46,Mumbai,Home Decor,PROD516,3794.45,5,2023-11-16,Credit Card,59.14,0,14.38,186
CUST2097,Female,47,Delhi,Home Decor,PROD667,710.85,2,2023-09-20,Credit Card,34.84,1,11.46,201
CUST2098,Female,30,Delhi,Apparel,PROD860,2922.88,4,2023-10-23,UPI,43.38,1,1.44,135
CUST2099,Male,20,Mumbai,Beauty,PROD532,2497.6,5,2023-03-04,Cash on Delivery,13.4,0,24.83,222
CUST2100,Female,52,Bangalore,Accessories,PROD505,4863.2,5,2023-10-22,Cash on Delivery,18.9,0,35.42,440
CUST2101,Female,40,Mumbai,Footwear,PROD944,2190.48,3,2023-11-11,Net Banking,24.62,0,44.8,386
CUST2102,Male,18,Delhi,Footwear,PROD899,2741.2,1,2023-12-15,UPI,25.33,1,21.76,361
CUST2103,Male,55,Delhi,Accessories,PROD373,4595.03,4,2023-10-20,Cash on Delivery,55.52,1,31.5,283
CUST2104,Male,59,Delhi,Beauty,PROD336,4884.59,5,2023-08-31,Net Banking,45.69,1,35.32,492
CUST2105,Female,36,Chennai,Home Decor,PROD105,2625.34,1,2023-04-24,Cash on Delivery,29.13,0,27.46,387
CUST2106,Male,32,Delhi,Beauty,PROD720,4222.66,4,2023-04-20,UPI,14.47,0,10.11,259
CUST2107,Female,46,Delhi,Home Decor,PROD999,1370.56,3,2023-05-07,UPI,47.78,0,26.02,172
CUST2108,Male,58,Mumbai,Beauty,PROD990,4668.41,2,2023-04-29,Cash on Delivery,3.99,1,46.47,158
CUST2109,Female,26,Delhi,Accessories,PROD228,1341.22,2,2023-04-02,Cash on Delivery,31.4,0,40.01,494
CUST2110,Female,23,Mumbai,Footwear,PROD216,1796.02,2,2023-04-13,Cash on Delivery,59.87,1,37.65,368
CUST2111,Female,41,Hyderabad,Footwear,PROD900,1458.78,5,2023-07-16,Cash on Delivery,30.54,0,24.14,394
CUST2112,Female,20,Hyderabad,Footwear,PROD354,4533.48,5,2023-05-16,Debit Card,19.34,1,18.74,102
CUST2113,Female,34,Hyderabad,Apparel,PROD670,1004.95,1,2023-12-24,Net Banking,3.22,1,40.79,398
CUST2114,Female,55,Mumbai,Accessories,PROD215,4356.14,1,2023-09-03,Credit Card,29.51,1,1.47,306
CUST2115,Male,29,Delhi,Footwear,PROD940,4073.49,2,2023-09-05,Cash on Delivery,5.89,1,35.48,371
CUST2116,Female,45,Hyderabad,Beauty,PROD954,4218.31,3,2023-11-08,UPI,50.77,0,26.73,299
CUST2117,Female,56,Hyderabad,Apparel,PROD642,2610.16,1,2023-04-18,Credit Card,10.49,1,8.99,425
CUST2118,Male,38,Chennai,Accessories,PROD291,2426.68,1,2023-10-04,UPI,46.91,1,14.37,112
CUST2119,Female,25,Chennai,Home Decor,PROD975,2670.67,1,2023-04-10,Debit Card,46.53,1,15.5,169
CUST2120,Female,23,Chennai,Apparel,PROD477,4478.2,4,2023-04-21,Cash on Delivery,36.97,0,0.27,496
CUST2121,Female,41,Bangalore,Footwear,PROD230,3706.23,2,2023-04-27,Credit Card,53.86,1,35.4,331
CUST2122,Male,29,Bangalore,Beauty,PROD658,4306.07,3,2023-12-05,Net Banking,54.07,1,7.72,342
CUST2123,Male,55,Bangalore,Beauty,PROD269,570.48,2,2023-01-19,Debit Card,42.04,0,4.2,244
CUST2124,Female,29,Hyderabad,Accessories,PROD115,3438.28,3,2023-03-29,Credit Card,43.43,1,29.4,251
CUST2125,Male,34,Delhi,Apparel,PROD213,3358.77,3,2023-07-31,Cash on Delivery,34.77,0,14.93,488
CUST2126,Female,19,Delhi,Footwear,PROD112,4370.57,2,2023-04-20,Net Banking,43.06,0,0.8,437
CUST2127,Male,52,Hyderabad,Accessories,PROD306,794.21,4,2023-04-24,Cash on Delivery,36.6,0,46.35,118
CUST2128,Female,51,Bangalore,Beauty,PROD418,3563.14,1,2023-12-21,Credit Card,29.15,0,24.46,103
CUST2129,Male,37,Chennai,Home Decor,PROD218,2159.38,2,2023-12-19,UPI,27.16,0,45.02,303
CUST2130,Male,49,Delhi,Footwear,PROD811,4610.46,3,2023-02-09,Debit Card,49.16,0,30.8,308
CUST2131,Male,55,Hyderabad,Home Decor,PROD812,3773.26,4,2023-12-12,Cash on Delivery,40.22,0,10.16,189
